"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
254,80,6,85,9350,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",6,7,1964,1991,"Hip","CompShg",7,7,2,108,"TA","TA","CBlock",2,3,1,5,270,2,580,452,1302,"GasA","Ex","Y",1,1302,663,371,1302,0,1,2,0,3,1,2,7,2,0,6,2,1964,2,1,309,3,3,"Y",333,0,0,0,0,0,5,2,6,0,10,2007,2,"Normal",158000
255,20,6,70,8400,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1957,1957,"Gable","CompShg",9,9,4,160,"TA","Gd","CBlock",3,3,4,4,922,6,0,392,1314,"GasA","TA","Y",1,1314,1121,144,1314,1,0,1,0,3,1,3,5,1,0,6,2,1957,2,1,294,3,3,"Y",250,0,0,0,0,0,5,5,6,0,6,2010,5,"Normal",145000
256,60,6,66,8738,"Pave",2,"IR1","Lvl",1,"Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,1999,1999,"Gable","CompShg",15,15,2,302,"Gd","TA","PConc",2,3,4,6,1455,6,0,975,975,"GasA","Ex","Y",1,1005,1286,234,2291,0,0,2,1,4,1,2,8,1,1,3,4,1999,1,2,429,3,3,"Y",192,0,0,0,0,0,5,5,6,0,2,2006,2,"Normal",230000
257,60,3,64,8791,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",6,5,2003,2003,"Gable","CompShg",15,15,4,279,"Gd","TA","PConc",2,3,4,4,503,6,0,361,864,"GasA","Ex","Y",1,864,864,80,1728,0,0,2,1,3,1,2,7,1,0,6,2,2003,2,2,673,3,3,"Y",216,56,0,0,0,0,5,5,6,0,5,2008,4,"Normal",207500
258,20,6,68,8814,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2006,2006,"Gable","CompShg",15,15,5,180,"Gd","TA","PConc",2,3,4,1,1334,6,0,270,1604,"GasA","Ex","Y",1,1604,1093,234,1604,1,0,2,1,3,1,2,8,1,1,2,2,2006,2,2,660,3,3,"Y",123,110,0,0,0,0,5,5,6,0,3,2009,2,"Abnorml",220000
259,60,6,80,12435,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2001,2001,"Gable","CompShg",15,15,2,172,"Gd","TA","PConc",2,3,4,1,361,6,0,602,963,"GasA","Ex","Y",1,963,829,259,1792,0,0,2,1,3,1,2,7,1,1,3,2,2001,2,2,564,3,3,"Y",0,96,0,245,0,0,5,5,6,0,5,2008,4,"Normal",231500
260,20,8,70,12702,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,5,1956,1956,"Gable","CompShg",4,4,4,432,"TA","TA","PConc",6,6,5,7,681,7,0,135,1362,"GasA","Gd","Y",2,882,754,232,882,0,0,1,0,2,1,3,4,1,0,6,6,1956,3,1,308,3,3,"Y",0,45,0,0,0,0,5,5,6,0,12,2008,4,"Normal",97000
261,80,6,120,19296,"Pave",2,"Reg","Lvl",1,"Corner","Gtl","NAmes","Artery","Norm","1Fam","SLvl",6,5,1962,1962,"Gable","CompShg",16,16,2,399,"TA","TA","CBlock",3,3,1,4,672,2,690,292,1362,"GasA","TA","Y",1,1382,915,259,1382,1,0,1,0,3,1,3,6,1,1,3,2,1991,3,2,884,3,3,"Y",0,0,252,0,0,0,5,3,6,0,5,2009,5,"Normal",176000
262,60,6,69,9588,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",8,5,2007,2007,"Gable","CompShg",6,15,5,270,"Gd","TA","PConc",1,3,4,6,460,6,0,1482,1482,"GasA","Ex","Y",1,1482,1092,514,2574,0,0,2,1,3,1,1,10,1,1,2,4,2007,1,3,868,3,3,"Y",0,148,0,0,0,0,5,5,6,0,11,2007,4,"Partial",276000
263,80,6,88,8471,"Pave",2,"IR1","Lvl",1,"Corner","Gtl","Sawyer","Norm","Norm","1Fam","SLvl",6,7,1977,1995,"Gable","CompShg",7,11,2,46,"TA","TA","CBlock",2,2,2,2,506,6,0,1489,506,"GasA","TA","Y",1,1212,1158,1064,1212,1,0,1,0,3,1,3,6,1,1,3,2,1978,3,2,492,3,3,"Y",292,12,0,0,0,0,5,3,6,0,7,2006,4,"Normal",151000
264,50,8,50,5500,"Pave",1,"Reg","Lvl",1,"Corner","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",5,7,1929,2001,"Gable","CompShg",16,16,4,112,"TA","TA","BrkTil",3,3,4,5,234,2,692,407,926,"GasA","TA","Y",1,926,1407,390,1316,1,0,1,0,3,1,3,6,1,0,6,6,1974,3,2,484,3,3,"Y",0,0,0,0,0,0,5,5,6,0,4,2010,9,"Normal",130000
265,30,8,30,5232,"Pave",1,"IR3","Bnk",1,"Inside","Gtl","OldTown","Artery","Norm","1Fam","1Story",5,5,1925,2004,"Gable","CompShg",16,16,4,600,"TA","TA","BrkTil",4,3,4,6,536,6,0,680,680,"GasA","Gd","N",4,764,728,390,764,0,0,1,0,2,1,3,4,1,0,6,6,1965,3,2,504,3,3,"N",0,0,0,0,0,0,5,5,6,0,6,2008,5,"Normal",73000
266,20,6,78,12090,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,6,1981,1981,"Gable","CompShg",9,9,2,210,"TA","Gd","CBlock",2,3,4,1,588,5,228,606,1422,"GasA","TA","Y",1,1422,713,384,1422,0,0,2,0,3,1,2,7,1,1,3,2,1981,1,2,576,3,3,"Y",276,0,0,0,0,0,5,1,6,0,6,2008,8,"Normal",175500
267,60,6,70,11207,"Pave",2,"IR1","HLS",1,"FR2","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1997,1997,"Gable","CompShg",15,15,4,216,"TA","TA","PConc",2,3,2,1,714,6,0,88,802,"GasA","Gd","Y",1,802,709,528,1511,1,0,2,1,3,1,3,8,1,1,3,2,1997,1,2,413,3,3,"Y",95,75,0,0,0,0,5,5,6,0,6,2006,4,"Normal",185000
268,75,6,60,8400,"Pave",2,"Reg","Bnk",1,"Inside","Mod","SWISU","Norm","Norm","1Fam","2.5Fin",5,8,1939,1997,"Gable","CompShg",16,16,4,162,"TA","TA","PConc",3,3,4,5,378,6,0,342,720,"GasA","Ex","Y",1,1052,720,420,2192,0,0,2,1,4,1,2,8,1,1,2,6,1939,3,1,240,3,3,"Y",262,24,0,0,0,0,5,5,6,0,7,2008,4,"Normal",179500
269,30,8,71,6900,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1Story",5,6,1940,1955,"Gable","CompShg",15,15,4,196,"TA","TA","CBlock",3,3,4,2,403,4,125,212,740,"GasA","Ex","Y",1,778,1168,479,778,0,0,1,0,2,1,3,4,1,1,2,6,1966,1,1,924,1,1,"Y",0,25,0,0,0,0,5,5,6,0,2,2008,4,"Normal",120500
270,20,6,60,7917,"Pave",1,"IR1","Lvl",1,"Corner","Gtl","Edwards","Norm","Norm","1Fam","1Story",6,7,1976,1976,"Hip","CompShg",7,7,2,174,"TA","Gd","CBlock",3,2,4,3,751,6,0,392,1143,"GasA","TA","Y",1,1113,1240,312,1113,1,0,1,1,3,1,3,6,1,1,4,2,1987,2,1,504,3,2,"Y",370,30,0,0,0,0,5,1,6,0,5,2007,5,"Normal",148000
271,60,3,84,10728,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",8,5,2006,2006,"Gable","CompShg",15,15,4,110,"Gd","TA","PConc",2,3,3,6,344,6,0,1095,1095,"GasA","Gd","Y",1,1095,844,80,1939,0,0,2,1,3,1,2,8,1,1,2,2,2006,2,3,1053,3,3,"Y",192,51,0,0,0,0,5,5,6,0,8,2006,4,"Partial",266000
272,20,6,73,39104,"Pave",1,"IR1","Low",1,"CulDSac","Sev","ClearCr","Norm","Norm","1Fam","1Story",7,7,1954,2005,"Flat","Membran",11,11,4,219,"TA","TA","CBlock",2,3,1,5,226,1,1063,96,1385,"GasA","Ex","Y",1,1363,1131,431,1363,1,0,1,0,2,1,3,5,4,2,3,2,1954,3,2,439,3,3,"Y",81,0,0,0,0,0,5,5,6,0,4,2008,8,"Normal",241500
273,60,6,92,11764,"Pave",1,"IR1","Lvl",1,"CulDSac","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,7,1999,2007,"Gable","CompShg",15,15,2,348,"Gd","TA","PConc",2,3,4,1,524,6,0,628,1152,"GasA","Ex","Y",1,1164,1106,515,2270,0,0,2,1,4,1,2,9,1,1,2,2,1999,1,3,671,3,3,"Y",132,57,0,0,0,0,5,5,6,0,4,2010,4,"Normal",290000
274,20,6,80,9600,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","NAmes","Feedr","Norm","1Fam","1Story",6,6,1958,1988,"Hip","CompShg",16,16,1,183,"TA","TA","CBlock",3,3,4,4,620,5,620,676,1240,"GasA","Gd","Y",1,1632,866,513,1632,1,0,2,0,3,1,3,6,2,1,2,2,1958,2,1,338,3,3,"Y",289,0,0,0,0,0,5,2,6,0,4,2009,4,"Normal",139000
275,20,6,76,8314,"Pave",2,"Reg","Lvl",1,"Corner","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,7,1982,1982,"Gable","CompShg",7,8,4,209,"TA","TA","CBlock",3,3,1,2,546,6,0,270,816,"GasA","TA","Y",1,816,368,108,816,0,0,1,0,2,1,3,5,1,0,6,2,1982,3,1,264,3,3,"Y",168,0,0,0,0,0,5,5,6,0,6,2007,4,"Normal",124500
276,50,6,55,7264,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",7,7,1925,2007,"Gable","CompShg",16,16,4,194,"Gd","Gd","BrkTil",3,3,4,6,988,6,0,952,952,"GasW","Gd","N",1,952,596,384,1548,0,0,2,1,3,1,1,5,1,0,6,6,1978,3,2,672,3,3,"Y",74,0,0,0,144,0,5,5,6,0,10,2009,2,"Normal",205000
277,20,6,129,9196,"Pave",2,"IR1","Lvl",1,"Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",7,5,2003,2003,"Gable","CompShg",15,15,4,174,"Gd","TA","PConc",1,3,4,6,902,6,0,1560,1560,"GasA","Ex","Y",1,1560,648,80,1560,0,0,2,0,3,1,2,7,1,0,6,2,2003,1,2,573,3,3,"Y",100,150,0,0,0,0,5,5,6,0,4,2010,5,"Normal",201000
278,20,6,140,19138,"Pave",1,"Reg","Lvl",1,"Corner","Gtl","Gilbert","Norm","Norm","1Fam","1Story",4,5,1951,1951,"Gable","CompShg",15,15,4,248,"TA","TA","CBlock",3,3,4,5,120,6,0,744,864,"GasA","Ex","Y",1,864,546,80,864,0,0,1,0,2,1,3,4,1,0,6,6,1951,3,2,400,3,3,"Y",0,0,0,0,0,0,5,5,6,0,6,2010,4,"Normal",141000
279,20,6,107,14450,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",9,5,2006,2007,"Gable","CompShg",6,15,2,315,"Ex","TA","PConc",1,3,1,6,435,6,0,2121,2121,"GasA","Ex","Y",1,2121,860,431,2121,0,0,2,1,3,1,1,8,1,1,1,2,2007,1,3,732,3,3,"Y",124,98,0,0,142,0,5,5,6,0,5,2007,4,"Partial",415298
280,60,6,83,10005,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","ClearCr","Norm","Norm","1Fam","2Story",7,5,1977,1977,"Hip","CompShg",11,11,2,299,"TA","TA","CBlock",2,3,4,3,392,6,0,768,1160,"GasA","Ex","Y",1,1156,866,515,2022,0,0,2,1,4,1,3,8,1,1,3,2,1977,1,2,505,3,3,"Y",288,117,0,0,0,0,5,5,6,0,3,2008,4,"Normal",192000
281,60,6,82,11287,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",7,6,1989,1989,"Gable","CompShg",11,11,2,340,"Gd","TA","CBlock",2,3,2,1,421,6,0,386,807,"GasA","Gd","Y",1,1175,807,473,1982,0,0,2,1,3,1,2,7,1,1,3,2,1989,1,2,575,3,3,"Y",0,84,0,196,0,0,5,5,6,0,1,2007,4,"Normal",228500
282,20,3,60,7200,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",6,5,2006,2006,"Gable","CompShg",15,15,5,68,"Gd","TA","PConc",2,3,4,1,905,6,0,357,1262,"GasA","Gd","Y",1,1262,978,390,1262,0,0,2,0,2,1,2,5,1,0,6,2,2006,1,2,572,3,3,"Y",0,120,0,0,0,0,5,5,6,0,5,2006,4,"Partial",185000
283,120,6,34,5063,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","NridgHt","Norm","Norm","Twnhs","1Story",7,5,2007,2008,"Gable","CompShg",15,15,5,166,"Gd","TA","PConc",2,3,4,1,904,6,0,410,1314,"GasA","Ex","Y",1,1314,462,312,1314,1,0,2,0,2,1,2,6,1,1,2,2,2008,2,2,626,3,3,"Y",172,62,0,0,0,0,5,5,6,0,4,2009,7,"Normal",207500
284,20,6,74,9612,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","Somerst","Feedr","Norm","1Fam","1Story",8,5,2008,2009,"Gable","CompShg",15,15,5,72,"Gd","TA","PConc",2,3,4,6,642,6,0,1468,1468,"GasA","Ex","Y",1,1468,886,80,1468,0,0,2,0,3,1,2,6,1,1,2,2,2008,1,3,898,3,3,"Y",210,150,0,0,0,0,5,5,6,0,12,2009,4,"Partial",244600
285,120,6,50,8012,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","SawyerW","Norm","Norm","TwnhsE","1Story",6,5,1992,1992,"Gable","CompShg",11,8,4,420,"Gd","TA","PConc",2,3,4,1,430,6,0,1145,1575,"GasA","Gd","Y",1,1575,524,392,1575,1,0,2,0,2,1,2,5,1,0,6,2,1992,2,2,529,3,3,"Y",0,0,52,0,0,0,5,5,6,0,7,2007,4,"Normal",179200
286,160,3,35,4251,"Pave",2,"IR1","Lvl",1,"Inside","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",7,5,2006,2007,"Gable","CompShg",9,9,4,132,"Gd","TA","PConc",2,3,4,6,904,6,0,625,625,"GasA","Ex","Y",1,625,625,384,1250,0,0,2,1,2,1,2,5,1,0,6,6,2006,2,2,528,3,3,"Y",0,54,0,0,0,0,5,5,6,0,6,2007,4,"Partial",164700
287,50,6,77,9786,"Pave",2,"IR1","Bnk",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1.5Fin",6,7,1962,1981,"Gable","CompShg",16,16,4,176,"TA","TA","CBlock",3,3,4,4,600,6,0,312,912,"GasA","TA","Y",1,1085,649,114,1734,0,0,1,1,3,1,2,7,1,1,2,2,1962,2,2,440,3,3,"Y",0,0,0,0,128,0,5,1,6,0,6,2006,4,"Normal",159000
288,20,6,79,8125,"Pave",2,"IR1","Lvl",1,"Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,4,1971,1971,"Gable","CompShg",7,7,4,106,"TA","TA","CBlock",3,3,4,3,614,6,0,244,858,"GasA","TA","Y",1,858,886,259,858,0,0,1,0,3,1,3,5,1,0,6,7,1963,4,0,0,6,6,"Y",0,0,0,0,0,0,5,5,6,0,6,2006,4,"Normal",88000
289,20,6,60,9819,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,1967,1967,"Gable","CompShg",9,9,2,31,"TA","Gd","CBlock",3,3,4,3,450,6,0,432,882,"GasA","TA","Y",1,900,915,481,900,0,0,1,0,3,1,3,5,1,0,6,6,1970,3,1,280,3,3,"Y",0,0,0,0,0,0,5,2,6,0,2,2010,4,"Normal",122000
290,70,6,60,8730,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","BrkSide","RRAn","Norm","1Fam","2Story",6,7,1915,2003,"Gable","CompShg",16,16,4,34,"TA","TA","BrkTil",3,3,4,6,1290,6,0,698,698,"GasA","Ex","Y",2,698,698,80,1396,0,0,1,0,3,1,3,7,1,0,6,6,2003,3,1,384,3,3,"Y",0,0,0,0,259,0,5,5,6,0,7,2007,5,"Normal",153575
291,60,6,120,15611,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",8,5,2006,2006,"Gable","CompShg",15,15,4,251,"Gd","TA","PConc",2,3,2,6,565,6,0,1079,1079,"GasA","Ex","Y",1,1079,840,80,1919,0,0,2,1,3,1,2,8,1,1,2,2,2006,2,2,685,2,3,"Y",0,51,0,0,0,0,5,5,6,0,7,2006,4,"Partial",233230
292,190,6,55,5687,"Pave",1,"Reg","Bnk",1,"Inside","Gtl","SWISU","Norm","Norm","2fmCon","2Story",5,6,1912,2000,"Gable","CompShg",15,15,4,353,"TA","Fa","PConc",3,4,4,4,210,6,0,570,780,"GasA","Ex","N",1,936,780,397,1716,1,0,2,0,6,1,4,9,1,0,6,7,1950,4,0,0,6,6,"N",0,184,0,0,0,0,5,5,6,0,3,2008,5,"Normal",135900
293,50,6,60,11409,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",5,4,1949,2008,"Gable","CompShg",16,16,4,200,"TA","TA","CBlock",3,3,4,5,292,6,0,476,768,"GasA","Gd","Y",1,1148,568,392,1716,0,0,1,1,3,1,3,8,3,1,2,2,1949,3,1,281,3,3,"Y",0,0,0,0,160,0,5,5,6,0,1,2009,9,"Normal",131000
294,60,6,77,16659,"Pave",2,"IR1","Lvl",1,"Corner","Gtl","NWAmes","PosA","Norm","1Fam","2Story",7,7,1977,1994,"Gable","CompShg",11,11,2,34,"TA","TA","CBlock",3,3,4,2,795,6,0,326,795,"GasA","Fa","Y",1,1468,795,512,2263,1,0,2,1,3,1,2,9,1,1,3,2,1977,1,2,539,3,3,"Y",0,250,0,0,0,0,5,5,6,0,3,2006,4,"Normal",235000
295,20,6,80,9600,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,5,1953,1953,"Hip","CompShg",7,7,5,238,"TA","TA","CBlock",3,3,4,1,1285,6,0,131,1416,"GasA","TA","Y",1,1644,990,420,1644,1,0,1,0,3,1,3,7,1,2,2,2,1953,1,2,418,3,3,"Y",110,0,0,0,0,0,5,5,6,0,10,2009,4,"Normal",167000
296,80,6,37,7937,"Pave",1,"IR1","Lvl",1,"CulDSac","Gtl","Mitchel","Norm","Norm","1Fam","SLvl",6,6,1984,1984,"Gable","CompShg",7,7,4,106,"TA","TA","CBlock",3,3,2,1,819,6,0,184,1003,"GasA","TA","Y",1,1003,829,572,1003,1,0,1,0,3,1,3,6,1,0,6,6,1984,3,2,588,3,3,"Y",120,0,0,0,0,0,5,1,6,0,3,2006,5,"Normal",142500
297,50,8,75,13710,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin",5,5,1950,1950,"Gable","CompShg",16,16,4,215,"TA","TA","CBlock",3,3,4,3,420,6,0,490,910,"GasA","TA","Y",2,910,648,420,1558,0,0,1,1,4,1,3,6,1,0,6,2,1950,3,1,282,3,3,"Y",289,0,0,0,0,0,5,2,6,0,6,2007,9,"Normal",152000
298,60,3,66,7399,"Pave",2,"IR1","Lvl",1,"Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",7,5,1997,1998,"Hip","CompShg",15,15,2,1600,"Gd","TA","PConc",2,3,4,3,649,6,0,326,975,"GasA","Ex","Y",1,975,975,144,1950,0,0,2,1,3,1,2,7,1,1,3,6,1997,2,2,576,3,3,"Y",0,10,0,0,198,0,5,5,6,0,6,2007,4,"Normal",239000
299,60,6,90,11700,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","NWAmes","Norm","Norm","1Fam","2Story",6,6,1968,1968,"Mansard","CompShg",7,2,2,365,"Gd","TA","CBlock",3,3,4,2,384,4,175,143,702,"GasA","Gd","Y",1,1041,702,479,1743,0,1,1,2,3,1,3,7,1,1,2,2,1968,3,2,539,3,3,"Y",224,0,0,0,0,0,5,5,6,0,6,2007,4,"Normal",175000
300,20,6,80,14000,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","Crawfor","Norm","Norm","1Fam","1Story",6,8,1950,2004,"Gable","CompShg",7,7,4,246,"TA","Gd","CBlock",3,3,4,6,490,6,0,1092,1092,"GasA","Ex","Y",1,1152,990,512,1152,0,1,1,0,3,1,2,6,1,1,2,2,1950,3,1,300,3,3,"Y",0,36,0,0,0,0,5,1,6,0,8,2009,4,"Family",158500
301,190,6,90,15750,"Pave",2,"Reg","Lvl",1,"Corner","Gtl","Crawfor","Norm","Norm","2fmCon","1Story",5,5,1953,1953,"Hip","CompShg",9,9,2,56,"TA","TA","CBlock",3,3,3,3,841,6,0,324,1165,"GasA","TA","Y",1,1336,871,436,1336,1,0,1,0,2,1,3,5,1,2,2,2,1953,3,1,375,3,3,"Y",0,0,0,0,0,0,5,5,6,0,6,2006,4,"Normal",157000
302,60,6,66,16226,"Pave",2,"IR3","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",8,5,1998,1999,"Gable","CompShg",15,15,4,119,"Gd","TA","PConc",2,3,4,1,281,6,0,747,1028,"GasA","Ex","Y",1,1210,1242,80,2452,0,0,2,1,4,1,2,9,1,1,3,4,1998,1,2,683,3,3,"Y",208,50,0,0,0,0,5,5,6,0,5,2007,4,"Normal",267000
303,20,6,118,13704,"Pave",1,"IR1","Lvl",1,"Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2001,2002,"Gable","CompShg",15,15,2,150,"Gd","TA","PConc",2,3,4,6,633,6,0,1541,1541,"GasA","Ex","Y",1,1541,1096,513,1541,0,0,2,0,3,1,2,6,1,1,3,2,2001,2,3,843,3,3,"Y",468,81,0,0,0,0,5,5,6,0,1,2006,8,"Normal",205000
304,20,6,70,9800,"Pave",2,"Reg","Lvl",1,"Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,7,1972,1972,"Gable","CompShg",15,15,4,178,"TA","TA","PConc",3,3,4,2,894,6,0,1246,894,"GasA","TA","Y",1,894,844,156,894,1,0,1,0,3,1,3,5,1,0,6,2,1975,3,2,552,3,3,"Y",256,0,0,0,0,0,5,3,6,0,7,2006,4,"Abnorml",149900
305,75,8,87,18386,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","OldTown","Norm","Norm","1Fam","2.5Fin",7,9,1880,2002,"Gable","CompShg",6,9,4,630,"TA","TA","BrkTil",3,3,4,6,402,6,0,1470,1470,"GasA","Ex","Y",1,1675,1818,362,3493,0,0,3,0,3,1,2,10,1,1,1,2,2003,3,3,870,3,3,"Y",302,0,0,0,0,0,5,5,6,0,5,2008,5,"Normal",295000
306,20,6,80,10386,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2004,2005,"Gable","CompShg",6,14,5,246,"Gd","TA","PConc",2,3,4,1,1464,6,0,536,2000,"GasA","Ex","Y",1,2000,929,360,2000,1,0,2,0,3,1,2,8,1,0,6,2,2004,1,3,888,3,3,"Y",168,0,0,0,0,0,5,5,6,0,7,2007,4,"Normal",305900
307,60,6,116,13474,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","SawyerW","Feedr","Norm","1Fam","2Story",7,5,1990,1991,"Gable","CompShg",7,11,2,246,"Gd","TA","CBlock",2,3,4,2,700,6,0,661,700,"GasA","Gd","Y",1,1122,1121,473,2243,1,0,2,1,4,1,2,8,1,1,3,2,1990,2,3,746,3,3,"Y",127,44,224,0,0,0,5,5,6,0,6,2007,4,"Normal",225000
308,50,8,64,7920,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","IDOTRR","Artery","Norm","1Fam","1.5Fin",6,7,1920,1950,"Gable","CompShg",9,9,4,379,"TA","Fa","CBlock",3,3,4,6,425,6,0,319,319,"GasA","TA","Y",2,1035,371,697,1406,0,0,1,0,3,1,4,6,1,0,6,7,1993,4,0,0,6,6,"N",0,144,0,0,0,0,5,2,6,0,3,2008,4,"Normal",89500
309,30,6,77,12342,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",4,5,1940,1950,"Gable","CompShg",15,15,4,1095,"TA","TA","CBlock",3,3,4,3,262,6,0,599,861,"GasA","Ex","Y",1,861,1619,80,861,0,0,1,0,1,1,3,4,1,0,6,6,1961,3,2,539,3,3,"Y",158,0,0,0,0,0,5,5,6,0,3,2009,4,"Normal",82500
310,20,6,90,12378,"Pave",1,"IR1","Lvl",1,"Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",9,5,2003,2004,"Gable","CompShg",15,15,4,402,"Gd","TA","PConc",1,3,1,1,1274,6,0,622,1896,"GasA","Ex","Y",1,1944,858,450,1944,1,0,2,0,3,1,1,8,1,3,1,2,2003,1,3,708,3,3,"Y",208,175,0,0,0,0,5,5,6,0,11,2006,4,"Normal",360000
311,60,6,59,7685,"Pave",2,"IR1","Lvl",1,"Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1993,1994,"Gable","CompShg",7,7,2,112,"TA","TA","PConc",2,3,4,2,518,6,0,179,697,"GasA","Gd","Y",1,697,804,397,1501,0,0,2,1,3,1,2,6,1,1,3,2,1993,1,2,420,3,3,"Y",190,63,0,0,0,0,5,5,6,0,5,2006,5,"Normal",165600
312,20,6,50,8000,"Pave",2,"Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,1948,2002,"Gable","CompShg",15,15,4,292,"TA","Gd","CBlock",3,3,4,2,680,6,0,292,972,"GasA","Ex","Y",1,972,878,80,972,1,0,1,0,2,1,3,5,1,1,2,6,1948,3,1,240,3,3,"Y",0,0,0,0,0,0,5,5,6,0,5,2009,4,"Normal",132000
313,190,8,65,7800,"Pave",1,"Reg","Lvl",1,"Inside","Gtl","OldTown","Artery","Norm","2fmCon","1.5Fin",5,7,1939,1950,"Gable","CompShg",9,9,4,436,"TA","TA","CBlock",2,3,3,4,507,6,0,286,793,"GasA","TA","Y",1,793,325,436,1118,1,0,1,0,3,1,3,5,1,1,2,6,1939,3,2,410,3,3,"Y",0,0,0,0,271,0,5,2,6,0,5,2006,8,"Normal",119900
